,Code INSEE,Annee,Nb ventes,Commune,Valeur fonciere,Surface reelle bati,Surface terrain,Surface Carrez,Prix au m2 mode,Prix au m2 moyen,Prix ref
224,1052,2024,2,BOULIGNEUX,526500.0,206.0,639.0,0.0,2521.27402685212,2555.8252427184466,2743.6974789915967
225,1052,2025,1,BOULIGNEUX,380000.0,99.0,404.0,0.0,3838.3838383838383,3838.3838383838383,2743.6974789915967
226,1053,2021,828,BOURG-EN-BRESSE,128637993.67,65917.0,101768.0,34818.74,1821.5137961326607,1951.5146877133366,1922.062681787791
227,1053,2022,856,BOURG-EN-BRESSE,135561016.11,64139.0,133122.0,31379.78,2020.7061941025352,2113.5505092065673,1922.062681787791
228,1053,2023,713,BOURG-EN-BRESSE,107623489.97,51644.0,76270.0,22971.09,1960.5906386621461,2083.9495385717605,1922.062681787791
229,1053,2024,602,BOURG-EN-BRESSE,90433720.26,44497.0,63112.0,22525.94,1880.0268288467782,2032.355445535654,1922.062681787791
230,1053,2025,230,BOURG-EN-BRESSE,33840904.0,16858.0,23113.0,8840.85,1932.5841769055332,2007.4091825839364,1922.062681787791
231,1054,2021,17,BOURG-SAINT-CHRISTOPHE,6212750.0,2170.0,10112.0,0.0,3227.2727272727275,2863.0184331797236,3047.0624235006117
232,1054,2022,18,BOURG-SAINT-CHRISTOPHE,6429050.0,2144.0,10616.0,0.0,3006.9444444444443,2998.624067164179,3047.0624235006117
233,1054,2023,16,BOURG-SAINT-CHRISTOPHE,4921800.0,1769.0,8758.0,0.0,3058.2291666666665,2782.249858677219,3047.0624235006117
234,1054,2024,18,BOURG-SAINT-CHRISTOPHE,5734100.0,2129.0,8620.0,95.32,2843.0232558139533,2693.330201972757,3047.0624235006117
235,1054,2025,5,BOURG-SAINT-CHRISTOPHE,1450000.0,504.0,1501.0,0.0,2723.5772357723577,2876.9841269841268,3047.0624235006117
236,1056,2021,12,BOYEUX-SAINT-JEROME,1212250.0,1008.0,2307.0,133.41,1305.2561920968046,1202.6289682539682,1317.8294573643411
237,1056,2022,6,BOYEUX-SAINT-JEROME,764150.0,652.0,1873.0,0.0,933.1168831168832,1172.0092024539877,1317.8294573643411
238,1056,2023,4,BOYEUX-SAINT-JEROME,472000.0,471.0,1531.0,0.0,748.3333333333334,1002.1231422505308,1317.8294573643411
239,1056,2024,6,BOYEUX-SAINT-JEROME,685638.0,443.0,3131.0,0.0,1553.5690476190475,1547.7155756207676,1317.8294573643411
240,1056,2025,1,BOYEUX-SAINT-JEROME,295000.0,155.0,340.0,0.0,1903.225806451613,1903.225806451613,1317.8294573643411
241,1057,2021,14,BOZ,2487575.0,1383.0,12116.0,0.0,2228.4926431389276,1798.6804049168475,2199.3222891566265
242,1057,2022,8,BOZ,1642200.0,890.0,6680.0,0.0,1718.5162991371049,1845.1685393258426,2199.3222891566265
243,1057,2023,7,BOZ,1782000.0,775.0,7929.0,0.0,2311.926605504588,2299.3548387096776,2199.3222891566265
244,1057,2024,7,BOZ,1175000.0,622.0,4384.0,0.0,1377.7777777777778,1889.0675241157555,2199.3222891566265
245,1057,2025,2,BOZ,398500.0,209.0,1694.0,0.0,1973.512235817575,1906.6985645933014,2199.3222891566265
246,1058,2021,17,BREGNIER-CORDON,2657989.0,1421.0,7704.0,58.269999999999996,1951.219512195122,1870.505981703026,1846.654761904762
247,1058,2022,19,BREGNIER-CORDON,3555000.0,1792.0,9556.0,32.8,1774.3902439024391,1983.8169642857142,1846.654761904762
248,1058,2023,15,BREGNIER-CORDON,3375700.0,1759.0,8714.0,0.0,1989.1304347826087,1919.10176236498,1846.654761904762
249,1058,2024,16,BREGNIER-CORDON,2587140.0,1551.0,6360.0,25.94,1618.0555555555557,1668.046421663443,1846.654761904762
250,1058,2025,2,BREGNIER-CORDON,171000.0,260.0,207.0,0.0,705.7575757575756,657.6923076923077,1846.654761904762
251,1060,2021,13,BRENOD,1356300.0,1428.0,5436.0,460.96,921.818181818182,949.7899159663865,1033.5648148148148
252,1060,2022,11,BRENOD,1559500.0,1089.0,6835.0,0.0,1666.6666666666667,1432.0477502295685,1033.5648148148148
253,1060,2023,2,BRENOD,69000.0,190.0,0.0,192.17,454.8821548821549,363.1578947368421,1033.5648148148148
254,1060,2024,11,BRENOD,1679682.0,1482.0,6447.0,0.0,912.6984126984128,1133.3886639676114,1033.5648148148148
255,1060,2025,3,BRENOD,405000.0,331.0,2342.0,0.0,1046.2962962962963,1223.5649546827794,1033.5648148148148
256,1061,2021,16,BRENS,3810720.0,1740.0,10006.0,142.29000000000002,2047.6406926406926,2190.0689655172414,2291.6666666666665
257,1061,2022,27,BRENS,7402560.0,3135.0,24034.0,90.38,2461.538461538461,2361.2631578947367,2291.6666666666665
258,1061,2023,19,BRENS,5936713.0,2504.0,18538.0,0.0,2291.6666666666665,2370.8917731629394,2291.6666666666665
259,1061,2024,7,BRENS,2122900.0,1065.0,7395.0,0.0,2142.8571428571427,1993.3333333333333,2291.6666666666665
260,1061,2025,4,BRENS,1109000.0,480.0,3857.0,0.0,2385.536398467433,2310.4166666666665,2291.6666666666665
261,1062,2021,18,BRESSOLLES,5701946.36,2032.0,7201.0,177.51,2990.84595959596,2806.075964566929,3317.4774774774774
262,1062,2022,12,BRESSOLLES,4606000.0,1428.0,4318.0,70.06,3386.904761904762,3225.4901960784314,3317.4774774774774
263,1062,2023,7,BRESSOLLES,3097754.0,995.0,4935.0,157.08,4006.5040650406495,3113.3206030150754,3317.4774774774774
264,1062,2024,8,BRESSOLLES,3008597.0,880.0,5245.0,0.0,3349.5432841932843,3418.860227272727,3317.4774774774774
265,1063,2021,8,BRION,1171648.0,635.0,1860.0,49.8,1872.0238095238096,1845.1149606299214,2169.1176470588234
266,1063,2022,4,BRION,929000.0,390.0,4129.0,0.0,2330.0573300573296,2382.051282051282,2169.1176470588234
267,1063,2023,4,BRION,737500.0,383.0,1206.0,238.35,1428.571428571429,1925.5874673629244,2169.1176470588234
268,1063,2024,5,BRION,1675000.0,771.0,5260.0,0.0,2169.1176470588234,2172.503242542153,2169.1176470588234
269,1063,2025,2,BRION,553000.0,275.0,1222.0,0.0,2029.6296296296296,2010.909090909091,2169.1176470588234
270,1064,2021,25,BRIORD,5268151.0,2524.0,24472.0,0.0,2183.4862385321103,2087.223058637084,2312.554112554112
271,1064,2022,21,BRIORD,4334721.0,1956.0,8902.0,62.02,2513.761467889908,2216.115030674847,2312.554112554112
272,1064,2023,16,BRIORD,3000600.0,1488.0,8896.0,0.0,2309.523809523809,2016.532258064516,2312.554112554112
273,1064,2024,22,BRIORD,4857930.0,2081.0,20694.0,0.0,2536.3636363636365,2334.4209514656413,2312.554112554112
274,1064,2025,6,BRIORD,891400.0,490.0,3201.0,0.0,1981.7708333333335,1819.1836734693877,2312.554112554112
275,1065,2021,28,BUELLAS,7604385.0,3286.0,24602.0,0.0,2247.718120805369,2314.176810712112,2467.2976566992525
276,1065,2022,16,BUELLAS,4573216.45,1664.0,12791.0,0.0,2731.8491461100566,2748.3271935096154,2467.2976566992525
277,1065,2023,22,BUELLAS,6385531.17,2645.0,21236.0,0.0,2660.5904255319147,2414.1894782608697,2467.2976566992525
278,1065,2024,23,BUELLAS,6391100.0,2620.0,20749.0,66.83,2373.8317757009345,2439.351145038168,2467.2976566992525
279,1065,2025,9,BUELLAS,2916000.0,1110.0,8752.0,0.0,2593.75,2627.027027027027,2467.2976566992525
280,1066,2021,6,LA BURBANCHE,495000.0,455.0,1124.0,0.0,910.7241569928137,1087.9120879120878,1232.8697421981005
281,1066,2022,6,LA BURBANCHE,470000.0,456.0,819.0,0.0,1178.7280701754387,1030.701754385965,1232.8697421981005
282,1066,2023,3,LA BURBANCHE,297000.0,199.0,650.0,0.0,1607.843137254902,1492.462311557789,1232.8697421981005
283,1066,2024,1,LA BURBANCHE,96400.0,62.0,62.0,0.0,1554.8387096774193,1554.8387096774193,1232.8697421981005
284,1066,2025,2,LA BURBANCHE,328000.0,266.0,503.0,0.0,1232.8697421981005,1233.0827067669172,1232.8697421981005
289,1068,2021,25,CERDON,3581250.0,2549.0,9591.0,133.44,1250.0,1404.9627304825422,1128.571428571429
290,1068,2022,17,CERDON,1946110.0,1824.0,3606.0,0.0,1072.289156626506,1066.9462719298247,1128.571428571429
291,1068,2023,8,CERDON,450000.0,684.0,1245.0,89.39,942.8571428571429,657.8947368421053,1128.571428571429
292,1068,2024,9,CERDON,1197800.0,1070.0,4675.0,0.0,1350.0,1119.4392523364486,1128.571428571429
293,1068,2025,6,CERDON,412905.0,638.0,3017.0,0.0,474.308608058608,647.1865203761755,1128.571428571429
294,1069,2021,29,CERTINES,6131743.64,2703.0,19305.0,112.42,2170.8654117647056,2268.495612282649,2309.278350515464
295,1069,2022,19,CERTINES,4764394.75,1901.0,14995.0,0.0,2298.136645962733,2506.257101525513,2309.278350515464
296,1069,2023,20,CERTINES,5560025.0,2436.0,18808.0,60.68,2379.5023696682465,2282.440476190476,2309.278350515464
297,1069,2024,11,CERTINES,2261255.0,914.0,7534.0,236.33,2256.7567567567567,2474.0207877461708,2309.278350515464
298,1069,2025,1,CERTINES,209000.0,85.0,221.0,0.0,2458.823529411765,2458.823529411765,2309.278350515464
299,1071,2021,114,CESSY,57755823.4,12364.0,41090.0,4281.94,4522.814670263445,4671.289501779359,4967.885127493861
300,1071,2022,149,CESSY,62833380.63,13043.0,35011.0,2950.15,4979.166666666667,4817.402486391168,4967.885127493861
301,1071,2023,114,CESSY,50709220.56,10135.0,25522.0,1636.75,5184.359592821182,5003.376473606315,4967.885127493861
302,1071,2024,73,CESSY,35696399.0,6965.0,15746.0,1540.84,5188.888888888889,5125.111127063891,4967.885127493861
303,1071,2025,23,CESSY,11281898.0,2248.0,7806.0,770.03,4830.707317073171,5018.637900355872,4967.885127493861
304,1072,2021,86,CEYZERIAT,20746753.27,8998.0,33921.0,1220.38,2346.153846153846,2305.7071871527005,2425.7132390378956
305,1072,2022,48,CEYZERIAT,11119961.86,4678.0,18671.0,562.86,2490.6082260074786,2377.0760709705,2425.7132390378956
306,1072,2023,52,CEYZERIAT,15094424.92,6213.0,28805.0,458.81,2416.6666666666665,2429.4905713825847,2425.7132390378956
307,1072,2024,30,CEYZERIAT,8389581.0,3141.0,14908.0,160.67000000000002,2782.9775066717502,2670.9904489016235,2425.7132390378956
308,1072,2025,24,CEYZERIAT,6164151.9,2375.0,12359.0,141.94,2692.3076923076924,2595.4323789473688,2425.7132390378956
309,1073,2021,15,CEYZERIEU,3484290.0,1591.0,9037.0,0.0,1960.7843137254904,2190.0,2043.3323161428139
310,1073,2022,20,CEYZERIEU,3538450.0,2397.0,16530.0,0.0,1517.7337632427452,1476.1994159365875,2043.3323161428139
311,1073,2023,16,CEYZERIEU,3317300.0,1496.0,8723.0,0.0,2517.3611111111113,2217.446524064171,2043.3323161428139
312,1073,2024,17,CEYZERIEU,3390487.5,1596.0,10330.0,0.0,1550.0,2124.3656015037595,2043.3323161428139
313,1073,2025,6,CEYZERIEU,1391000.0,504.0,3187.0,0.0,2677.711157455683,2759.9206349206347,2043.3323161428139
314,1074,2021,39,CHALAMONT,8055700.0,3566.0,18957.0,745.5500000000001,2333.333333333333,2259.029725182277,2351.1186340889017
315,1074,2022,39,CHALAMONT,8278500.0,3290.0,14750.0,290.43,2406.25,2516.261398176292,2351.1186340889017
316,1074,2023,20,CHALAMONT,4587000.0,1981.0,9233.0,264.37,2374.2559523809523,2315.497223624432,2351.1186340889017
317,1074,2024,33,CHALAMONT,7190040.1,2979.0,17983.0,251.45,2333.333333333333,2413.575058744545,2351.1186340889017
318,1074,2025,23,CHALAMONT,5341350.0,2103.0,26583.0,294.75,2446.808510638298,2539.8716119828814,2351.1186340889017
319,1075,2021,39,CHALEINS,13998218.0,4740.0,31860.0,186.13,3000.0,2953.210548523207,2955.555555555556
320,1075,2022,22,CHALEINS,5631100.0,2212.0,7059.0,224.53,2307.1366906474823,2545.7052441229657,2955.555555555556
321,1075,2023,18,CHALEINS,6008008.0,2163.0,8384.0,63.87,3000.0,2777.62736939436,2955.555555555556
322,1075,2024,13,CHALEINS,4371770.0,1609.0,9311.0,67.27,2323.943661971831,2717.072715972654,2955.555555555556
323,1075,2025,5,CHALEINS,1083390.0,462.0,1065.0,70.77,2770.114942528736,2345.0,2955.555555555556
324,1076,2021,6,CHALEY,331943.0,678.0,814.0,0.0,485.2941176470588,489.5914454277286,929.2857142857142
325,1076,2022,9,CHALEY,814200.0,727.0,1969.0,0.0,930.0,1119.9449793672627,929.2857142857142
326,1076,2023,4,CHALEY,323000.0,229.0,1104.0,57.08,1551.1641276228802,1410.480349344978,929.2857142857142
327,1076,2024,2,CHALEY,261000.0,185.0,951.0,0.0,1394.7204968944102,1410.8108108108108,929.2857142857142
328,1076,2025,1,CHALEY,194950.0,120.0,1113.0,0.0,1624.5833333333333,1624.5833333333333,929.2857142857142
329,1077,2021,2,CHALLES-LA-MONTAGNE,337000.0,233.0,857.0,0.0,1441.2795793163893,1446.351931330472,1623.6453201970444
330,1077,2022,3,CHALLES-LA-MONTAGNE,739200.0,328.0,3025.0,0.0,2302.877697841727,2253.6585365853657,1623.6453201970444
331,1077,2023,5,CHALLES-LA-MONTAGNE,665000.0,405.0,4879.0,0.0,1609.1954022988505,1641.9753086419753,1623.6453201970444
332,1077,2024,5,CHALLES-LA-MONTAGNE,1021500.0,573.0,3031.0,0.0,1907.8947368421047,1782.7225130890051,1623.6453201970444
333,1077,2025,1,CHALLES-LA-MONTAGNE,116515.0,74.0,520.0,0.0,1574.527027027027,1574.527027027027,1623.6453201970444
334,1078,2021,22,CHALLEX,10791020.0,2403.0,12031.0,384.03999999999996,4643.574480517109,4490.645027049522,4650.848522941546
335,1078,2022,26,CHALLEX,12944910.0,2890.0,8768.0,323.78,4707.081081081082,4479.2076124567475,4650.848522941546
336,1078,2023,21,CHALLEX,12357610.0,2747.0,7785.0,393.96000000000004,5000.0,4498.583909719694,4650.848522941546
337,1078,2024,18,CHALLEX,8503130.0,1917.0,6482.0,320.39,4534.523809523809,4435.644235785081,4650.848522941546
338,1078,2025,7,CHALLEX,3287981.0,723.0,1844.0,151.48,4497.241935483871,4547.691562932227,4650.848522941546
339,1079,2021,22,CHAMPAGNE-EN-VALROMEY,3764618.0,2125.0,10049.0,0.0,1862.1777777777777,1771.5849411764707,1736.8427536231884
340,1079,2022,8,CHAMPAGNE-EN-VALROMEY,1156500.0,753.0,1931.0,0.0,1571.4285714285716,1535.8565737051792,1736.8427536231884
341,1079,2023,7,CHAMPAGNE-EN-VALROMEY,1511207.78,761.0,4919.0,0.0,1778.0333333333333,1985.818370565046,1736.8427536231884
342,1079,2024,11,CHAMPAGNE-EN-VALROMEY,2058000.0,1196.0,5974.0,0.0,1621.6216216216217,1720.7357859531774,1736.8427536231884
343,1079,2025,2,CHAMPAGNE-EN-VALROMEY,269000.0,124.0,1062.0,0.0,2102.415966386555,2169.3548387096776,1736.8427536231884
344,1080,2021,13,CHAMPDOR-CORCELLES,1230000.0,1453.0,14124.0,0.0,714.2857142857143,846.5244322092223,1008.3333333333334
345,1080,2022,6,CHAMPDOR-CORCELLES,1212390.0,571.0,5445.0,0.0,1008.3333333333334,2123.274956217163,1008.3333333333334
346,1080,2023,5,CHAMPDOR-CORCELLES,881700.0,495.0,3366.0,0.0,1885.2459016393443,1781.2121212121212,1008.3333333333334
347,1080,2024,12,CHAMPDOR-CORCELLES,1012810.0,787.0,59551.0,0.0,1000.0,1286.9250317662008,1008.3333333333334
348,1080,2025,1,CHAMPDOR-CORCELLES,100000.0,112.0,90.0,0.0,892.8571428571429,892.8571428571429,1008.3333333333334
349,1081,2021,14,CHAMPFROMIER,3612540.0,1432.0,11638.0,69.0,2617.7698270721526,2522.723463687151,2030.8865339881108
350,1081,2022,23,CHAMPFROMIER,4813505.0,2376.0,18480.0,546.8199999999999,1969.6969696969693,2025.8859427609427,2030.8865339881108
351,1081,2023,12,CHAMPFROMIER,2306678.12,1257.0,6774.0,207.06,2031.2035291813554,1835.0661256961018,2030.8865339881108
352,1081,2024,6,CHAMPFROMIER,1025000.0,707.0,4833.0,0.0,1614.2857142857144,1449.7878359264498,2030.8865339881108
353,1081,2025,1,CHAMPFROMIER,429000.0,140.0,2128.0,0.0,3064.285714285714,3064.285714285714,2030.8865339881108
354,1082,2021,9,CHANAY,1712001.0,866.0,6199.0,0.0,1666.6666666666667,1976.906466512702,2233.927323549965
355,1082,2022,10,CHANAY,2294269.0,1015.0,3532.0,93.0,2004.0504511894997,2260.3635467980293,2233.927323549965
356,1082,2023,6,CHANAY,1064900.0,572.0,2318.0,54.58,2203.5040431266843,1861.7132867132866,2233.927323549965
357,1082,2024,7,CHANAY,1846000.0,591.0,3548.0,0.0,3000.0,3123.5194585448394,2233.927323549965
358,1083,2021,14,CHANEINS,3941780.0,1471.0,7333.0,0.0,2847.0657726692207,2679.6600951733512,2755.555555555556
359,1083,2022,11,CHANEINS,3006500.0,1186.0,12385.0,71.97,2543.2098765432097,2534.991568296796,2755.555555555556
360,1083,2023,26,CHANEINS,8669464.0,2983.0,17888.0,0.0,2813.793103448276,2906.290311766678,2755.555555555556
361,1083,2024,11,CHANEINS,3102200.0,1163.0,8254.0,0.0,3000.0,2667.4118658641446,2755.555555555556
362,1083,2025,8,CHANEINS,2353800.0,943.0,4800.0,51.68,2489.1304347826085,2496.0763520678684,2755.555555555556
363,1084,2021,16,CHANOZ-CHATENAY,4522800.0,1985.0,13635.0,0.0,2266.410687986535,2278.4886649874056,2216.494845360825
364,1084,2022,21,CHANOZ-CHATENAY,3611600.0,1828.0,10743.0,102.0,1886.7924528301887,1975.711159737418,2216.494845360825
365,1084,2023,10,CHANOZ-CHATENAY,1874000.0,1106.0,8617.0,102.61,1833.2886625569552,1694.3942133815551,2216.494845360825
366,1084,2024,16,CHANOZ-CHATENAY,4297000.0,1816.0,17166.0,0.0,2383.712121212121,2366.1894273127755,2216.494845360825
367,1084,2025,6,CHANOZ-CHATENAY,1697000.0,659.0,6232.0,0.0,2781.3852813852814,2575.113808801214,2216.494845360825
368,1085,2021,7,LA CHAPELLE DU CHATELARD,1640200.0,677.0,7558.0,16.25,2374.285714285714,2422.74741506647,2374.285714285714
369,1085,2022,4,LA CHAPELLE DU CHATELARD,930800.0,628.0,3440.0,0.0,1818.1818181818185,1482.1656050955414,2374.285714285714
370,1085,2023,3,LA CHAPELLE DU CHATELARD,852000.0,357.0,10253.0,0.0,2414.9659863945576,2386.5546218487393,2374.285714285714
371,1085,2024,5,LA CHAPELLE DU CHATELARD,1932720.0,809.0,6832.0,0.0,2407.294117647059,2389.0234857849196,2374.285714285714
372,1087,2021,1,CHARIX,86000.0,150.0,1110.0,0.0,573.3333333333334,573.3333333333334,2227.722772277228
373,1087,2022,4,CHARIX,725000.0,315.0,5011.0,0.0,2227.722772277228,2301.5873015873017,2227.722772277228
374,1087,2023,4,CHARIX,602000.0,370.0,1440.0,0.0,1517.1019900497513,1627.027027027027,2227.722772277228
375,1087,2024,7,CHARIX,1450000.0,684.0,8083.0,0.0,2792.2077922077924,2119.8830409356724,2227.722772277228
376,1087,2025,3,CHARIX,912000.0,428.0,2552.0,0.0,2355.555555555556,2130.841121495327,2227.722772277228
377,1088,2021,24,CHARNOZ-SUR-AIN,5419600.0,1690.0,5504.0,870.84,3187.6178504085483,3206.8639053254437,3241.2337662337663
378,1088,2022,16,CHARNOZ-SUR-AIN,5411500.0,1555.0,6547.0,95.47,3395.2324665090623,3480.064308681672,3241.2337662337663
379,1088,2023,14,CHARNOZ-SUR-AIN,4645000.0,1441.0,12440.0,0.0,3295.744680851064,3223.4559333795974,3241.2337662337663
380,1088,2024,6,CHARNOZ-SUR-AIN,1948000.0,564.0,2628.0,0.0,3555.1935483870966,3453.900709219858,3241.2337662337663
381,1088,2025,8,CHARNOZ-SUR-AIN,3246200.0,1050.0,6765.0,0.0,3073.8770685579193,3091.6190476190477,3241.2337662337663
382,1089,2021,16,CHATEAU-GAILLARD,3930100.0,1698.0,6807.0,0.0,2422.222222222222,2314.5465253239104,2488.938053097345
383,1089,2022,31,CHATEAU-GAILLARD,8284450.0,3149.0,15596.0,0.0,2755.555555555556,2630.8193077167357,2488.938053097345
384,1089,2023,19,CHATEAU-GAILLARD,4593850.0,1821.0,7266.0,0.0,2626.2626262626263,2522.707303679297,2488.938053097345
385,1089,2024,21,CHATEAU-GAILLARD,4626185.0,1892.0,9270.0,0.0,2510.9444444444443,2445.129492600423,2488.938053097345
386,1089,2025,5,CHATEAU-GAILLARD,1064000.0,495.0,1505.0,0.0,2336.842105263158,2149.4949494949497,2488.938053097345
387,1090,2021,6,CHATENAY,1663000.0,647.0,3966.0,0.0,2731.09243697479,2570.32457496136,2061.855670103093
388,1090,2022,2,CHATENAY,741625.0,480.0,3582.0,0.0,1651.7719780219777,1545.0520833333333,2061.855670103093
389,1090,2023,7,CHATENAY,1894817.0,1084.0,5094.0,0.0,1666.6666666666667,1747.9861623616237,2061.855670103093
390,1090,2024,4,CHATENAY,1170504.3,488.0,3806.0,0.0,2534.8205056179777,2398.574385245902,2061.855670103093
391,1090,2025,3,CHATENAY,772669.97,338.0,2312.0,0.0,2808.988764044944,2286.0058284023667,2061.855670103093
392,1092,2021,37,CHATILLON-LA-PALUD,9906200.0,3714.0,23707.0,121.65,2500.0,2667.2590199246097,2611.973411894016
393,1092,2022,20,CHATILLON-LA-PALUD,5521400.0,2342.0,13034.0,0.0,2423.076923076923,2357.5576430401366,2611.973411894016
394,1092,2023,19,CHATILLON-LA-PALUD,4528700.0,1955.0,9685.0,0.0,2758.620689655173,2316.470588235294,2611.973411894016
395,1092,2024,25,CHATILLON-LA-PALUD,6091750.0,2445.0,11952.0,0.0,2630.252100840336,2491.513292433538,2611.973411894016
396,1092,2025,10,CHATILLON-LA-PALUD,2036060.0,727.0,3987.0,225.58,2864.0776699029125,2800.6327372764786,2611.973411894016
397,1093,2021,113,CHATILLON-SUR-CHALARONNE,27538848.12,11068.0,41575.0,2804.17,2322.784810126582,2488.150354174196,2581.494453619456
398,1093,2022,91,CHATILLON-SUR-CHALARONNE,20634120.0,7552.0,35011.0,1570.4,2702.3255813953488,2732.272245762712,2581.494453619456
399,1093,2023,82,CHATILLON-SUR-CHALARONNE,21864789.12,7677.0,35871.0,1981.7,2808.7044534412953,2848.0902852676827,2581.494453619456
400,1093,2024,64,CHATILLON-SUR-CHALARONNE,16599467.0,6063.0,20149.0,1375.64,2565.9879336349923,2737.8306119082963,2581.494453619456
401,1093,2025,27,CHATILLON-SUR-CHALARONNE,7674600.0,2722.0,24185.0,949.27,2884.6153846153848,2819.4709772226306,2581.494453619456
402,1094,2021,19,CHAVANNES-SUR-REYSSOUZE,3075620.0,1804.0,19037.0,0.0,1714.2857142857142,1704.889135254989,1823.1707317073167
403,1094,2022,15,CHAVANNES-SUR-REYSSOUZE,3300870.0,1839.0,20275.0,0.0,1944.4444444444443,1794.926590538336,1823.1707317073167
404,1094,2023,13,CHAVANNES-SUR-REYSSOUZE,2526500.0,1459.0,14716.0,0.0,1709.4017094017097,1731.665524331734,1823.1707317073167
405,1094,2024,10,CHAVANNES-SUR-REYSSOUZE,1897900.0,1036.0,14669.0,0.0,1904.7619047619048,1831.949806949807,1823.1707317073167
406,1094,2025,2,CHAVANNES-SUR-REYSSOUZE,618500.0,376.0,2662.0,0.0,1515.2014652014652,1644.9468085106382,1823.1707317073167
407,1095,2021,19,NIVIGNE ET SURAN,3129680.0,1858.0,10727.0,0.0,1450.0,1684.4348762109796,1471.264367816092
408,1095,2022,17,NIVIGNE ET SURAN,2309800.0,1959.0,12324.0,0.0,1135.3383458646615,1179.0709545686575,1471.264367816092
409,1095,2023,11,NIVIGNE ET SURAN,1157000.0,942.0,4927.0,93.79,1562.5,1228.2377919320595,1471.264367816092
410,1095,2024,6,NIVIGNE ET SURAN,934000.0,605.0,3535.0,0.0,1634.8684210526317,1543.801652892562,1471.264367816092
411,1095,2025,6,NIVIGNE ET SURAN,1075000.0,603.0,2414.0,0.0,1728.8961038961038,1782.7529021558873,1471.264367816092
412,1096,2021,28,CHAVEYRIAT,6029920.0,3011.0,30565.0,0.0,1816.5934065934064,2002.6303553636665,2291.6666666666665
413,1096,2022,19,CHAVEYRIAT,4007320.0,2122.0,21443.0,0.0,2175.438596491228,1888.4637134778511,2291.6666666666665
414,1096,2023,9,CHAVEYRIAT,2067312.03,781.0,6983.0,0.0,2595.2380952380954,2647.0064404609475,2291.6666666666665
415,1096,2024,9,CHAVEYRIAT,2304760.0,906.0,12503.0,0.0,2700.0,2543.8852097130243,2291.6666666666665
